,value,anomaly_score,timestamp,label
3755,"[4278.97 4007.18 4253.33 4106.67 4337.44 4613.33 4051.28 4596.92 4186.67
 4223.08 4197.95 4273.33 4620.51 4334.87]",0.6419070417799735,2023-09-08 23:09:15.000000,0
3756,"[4276.92 4005.13 4257.95 4106.67 4336.92 4607.69 4050.26 4596.41 4184.1
 4224.1  4193.85 4268.21 4617.44 4332.31]",0.6419070417799735,2023-09-08 23:09:16.000000,0
3757,"[4278.97 4007.69 4262.05 4110.26 4338.97 4605.13 4053.33 4603.59 4188.21
 4225.64 4194.36 4268.72 4616.41 4337.44]",0.6419070417799735,2023-09-08 23:09:17.000000,0
3758,"[4281.03 4010.26 4263.08 4113.33 4340.51 4609.74 4055.38 4600.51 4181.54
 4219.49 4195.38 4272.82 4614.36 4336.92]",0.6419070417799735,2023-09-08 23:09:18.000000,0
3759,"[4279.49 4008.21 4264.1  4111.28 4341.54 4615.9  4057.95 4589.74 4170.26
 4208.21 4189.74 4269.23 4607.69 4328.72]",0.6419070417799735,2023-09-08 23:09:19.000000,0
3760,"[4277.95 4010.26 4263.59 4110.26 4342.56 4620.   4061.03 4594.87 4173.85
 4206.15 4185.13 4263.08 4605.13 4326.67]",0.6419070417799735,2023-09-08 23:09:20.000000,0
3761,"[4277.95 4011.79 4263.08 4110.26 4344.1  4622.56 4061.03 4605.13 4188.21
 4215.38 4189.74 4265.13 4610.77 4331.28]",0.6383131560072846,2023-09-08 23:09:21.000000,0
3762,"[4278.97 4010.77 4262.56 4109.74 4343.59 4620.51 4055.38 4604.62 4192.82
 4221.03 4193.85 4269.74 4615.9  4333.33]",0.6383131560072846,2023-09-08 23:09:22.000000,0
3763,"[4282.56 4011.28 4263.08 4113.85 4343.59 4617.44 4053.85 4605.13 4193.85
 4224.1  4198.46 4274.87 4620.   4338.46]",0.6349005192683324,2023-09-08 23:09:23.000000,0
3764,"[4285.64 4014.36 4265.64 4123.08 4346.15 4615.38 4057.95 4614.87 4204.1
 4234.87 4207.69 4280.51 4625.64 4343.59]",0.6349005192683324,2023-09-08 23:09:24.000000,0
3765,"[4284.1  4014.36 4267.69 4122.56 4341.54 4613.85 4056.41 4618.97 4208.21
 4240.   4209.74 4284.62 4629.74 4340.  ]",0.6280433427664691,2023-09-08 23:09:25.000000,0
3766,"[4275.38 4005.64 4265.13 4111.79 4332.82 4613.85 4058.46 4612.31 4195.38
 4231.28 4200.   4283.59 4623.08 4330.26]",0.6206130579922189,2023-09-08 23:09:26.000000,0
3767,"[4267.18 3998.46 4262.56 4106.15 4329.23 4619.49 4065.13 4609.74 4186.67
 4218.97 4193.33 4274.36 4610.77 4324.62]",0.6206130579922189,2023-09-08 23:09:27.000000,0
3768,"[4270.26 4002.56 4261.54 4107.69 4332.31 4625.64 4064.1  4611.28 4192.82
 4218.46 4193.33 4267.69 4608.72 4323.08]",0.6206130579922189,2023-09-08 23:09:28.000000,0
3769,"[4272.82 4007.69 4254.36 4106.67 4337.95 4623.59 4054.87 4603.59 4190.26
 4222.56 4191.28 4268.72 4615.9  4325.13]",0.6206130579922189,2023-09-08 23:09:29.000000,0
3770,"[4270.77 4006.67 4251.79 4111.79 4339.49 4616.92 4050.26 4593.85 4178.46
 4217.95 4190.77 4271.28 4617.95 4332.31]",0.6206130579922189,2023-09-08 23:09:30.000000,0
3771,"[4273.85 4006.67 4264.62 4120.   4336.41 4614.36 4051.79 4596.41 4180.51
 4212.82 4194.87 4275.38 4617.95 4337.44]",0.6242638642099299,2023-09-08 23:09:31.000000,0
3772,"[4282.05 4008.72 4271.79 4117.95 4335.38 4614.87 4052.31 4604.1  4189.23
 4216.41 4195.38 4280.51 4620.   4336.41]",0.6242638642099299,2023-09-08 23:09:32.000000,0
3773,"[4281.54 4008.72 4265.64 4115.38 4339.49 4620.   4052.82 4604.62 4191.28
 4222.56 4193.33 4280.   4618.46 4333.85]",0.6277088807131155,2023-09-08 23:09:33.000000,0
3774,"[4275.38 4011.28 4262.05 4122.56 4342.56 4624.62 4054.36 4601.54 4189.74
 4223.59 4196.92 4272.82 4618.46 4334.36]",0.6277088807131155,2023-09-08 23:09:34.000000,0
3775,"[4275.9  4013.33 4264.62 4123.08 4342.05 4624.1  4055.9  4598.97 4190.26
 4223.59 4198.97 4271.79 4621.03 4335.9 ]",0.634568090566692,2023-09-08 23:09:35.000000,0
3776,"[4277.44 4009.23 4263.59 4113.33 4340.51 4621.03 4055.9  4600.51 4192.31
 4225.13 4195.38 4276.41 4619.49 4336.41]",0.6419070417799735,2023-09-08 23:09:36.000000,0
3777,"[4275.9  4007.18 4263.08 4107.18 4340.   4618.46 4053.33 4604.62 4193.85
 4225.13 4194.36 4274.87 4616.92 4335.38]",0.6419070417799735,2023-09-08 23:09:37.000000,0
3778,"[4277.95 4010.26 4263.59 4110.77 4340.   4614.87 4050.26 4604.62 4191.28
 4222.05 4196.41 4268.21 4617.95 4335.38]",0.6419070417799735,2023-09-08 23:09:38.000000,0
3779,"[4284.1  4017.44 4264.62 4120.51 4343.08 4614.87 4049.23 4602.05 4187.69
 4219.49 4201.54 4273.33 4621.54 4342.05]",0.6419070417799735,2023-09-08 23:09:39.000000,0
3780,"[4285.64 4019.49 4265.13 4125.13 4344.1  4616.92 4050.77 4603.59 4188.72
 4224.62 4205.64 4285.64 4624.1  4344.1 ]",0.6419070417799735,2023-09-08 23:09:40.000000,0
3781,"[4278.46 4015.38 4264.1  4118.97 4337.95 4615.38 4049.74 4609.23 4195.9
 4229.23 4202.56 4284.1  4621.03 4333.85]",0.6419070417799735,2023-09-08 23:09:41.000000,0
3782,"[4270.26 4007.69 4261.54 4111.28 4334.87 4615.9  4048.21 4608.72 4203.08
 4227.18 4194.87 4275.38 4612.82 4324.62]",0.6419070417799735,2023-09-08 23:09:42.000000,0
3783,"[4263.59 4000.   4259.49 4106.67 4333.85 4618.46 4049.74 4602.56 4201.54
 4225.64 4191.28 4272.31 4606.15 4322.56]",0.6419070417799735,2023-09-08 23:09:43.000000,0
3784,"[4261.03 3997.95 4256.41 4104.1  4330.77 4620.   4048.72 4602.05 4195.9
 4226.15 4189.23 4271.28 4605.13 4325.64]",0.6419070417799735,2023-09-08 23:09:44.000000,0
3785,"[4271.28 4006.67 4258.97 4110.77 4337.44 4620.51 4047.18 4608.21 4196.92
 4228.72 4196.41 4280.51 4615.9  4340.51]",0.6419070417799735,2023-09-08 23:09:45.000000,0
3786,"[4283.59 4015.9  4271.28 4121.54 4343.59 4619.49 4053.33 4613.33 4202.56
 4234.87 4209.23 4291.79 4628.72 4349.23]",0.6419070417799735,2023-09-08 23:09:46.000000,0
3787,"[4284.62 4014.36 4274.36 4122.05 4337.95 4614.87 4052.31 4611.79 4200.51
 4237.95 4210.26 4291.28 4627.69 4342.56]",0.6419070417799735,2023-09-08 23:09:47.000000,0
3788,"[4287.18 4015.38 4270.77 4123.08 4336.92 4614.36 4043.59 4606.67 4194.36
 4233.33 4206.67 4284.62 4624.62 4342.05]",0.6419070417799735,2023-09-08 23:09:48.000000,0
3789,"[4294.36 4026.67 4271.79 4132.82 4344.1  4621.54 4044.62 4601.54 4191.79
 4228.21 4207.18 4282.05 4628.21 4346.67]",0.6419070417799735,2023-09-08 23:09:49.000000,0
3790,"[4290.77 4030.77 4270.77 4135.38 4343.59 4623.59 4046.15 4601.54 4193.33
 4227.18 4204.62 4281.03 4629.74 4346.67]",0.6419070417799735,2023-09-08 23:09:50.000000,0
3791,"[4283.59 4025.13 4263.08 4128.21 4340.51 4616.92 4041.03 4606.67 4196.41
 4227.18 4201.03 4277.95 4625.13 4343.59]",0.6419070417799735,2023-09-08 23:09:51.000000,0
3792,"[4286.67 4024.1  4260.51 4125.64 4338.46 4612.82 4041.03 4613.33 4202.56
 4227.69 4205.13 4277.44 4623.59 4341.03]",0.6419070417799735,2023-09-08 23:09:52.000000,0
3793,"[4286.15 4026.15 4265.13 4126.15 4335.38 4612.82 4045.13 4611.28 4202.05
 4229.23 4207.18 4276.92 4625.13 4338.46]",0.6419070417799735,2023-09-08 23:09:53.000000,0
3794,"[4273.85 4021.03 4261.03 4122.05 4333.85 4610.77 4043.08 4601.03 4190.26
 4230.26 4199.49 4270.77 4619.49 4330.77]",0.6419070417799735,2023-09-08 23:09:54.000000,0
3795,"[4263.59 4013.85 4250.26 4117.95 4335.38 4607.69 4040.   4599.49 4186.67
 4224.62 4192.31 4264.62 4609.74 4323.08]",0.6419070417799735,2023-09-08 23:09:55.000000,0
3796,"[4266.67 4016.41 4252.31 4118.97 4335.38 4609.23 4041.54 4601.03 4192.82
 4220.   4193.33 4266.67 4608.21 4325.64]",0.6419070417799735,2023-09-08 23:09:56.000000,0
3797,"[4270.26 4021.03 4264.1  4122.56 4332.82 4614.87 4043.59 4596.41 4192.31
 4221.54 4195.9  4271.79 4612.31 4329.74]",0.6419070417799735,2023-09-08 23:09:57.000000,0
3798,"[4267.18 4017.44 4263.08 4122.05 4332.31 4617.95 4043.59 4596.41 4186.67
 4216.92 4188.72 4271.79 4608.21 4322.05]",0.6419070417799735,2023-09-08 23:09:58.000000,0
3799,"[4266.67 4017.44 4257.44 4120.   4335.9  4614.87 4042.05 4598.46 4181.54
 4209.74 4187.69 4267.69 4605.13 4323.08]",0.6419070417799735,2023-09-08 23:09:59.000000,0
3800,"[4271.79 4026.15 4264.1  4124.62 4340.51 4614.36 4040.   4593.33 4180.51
 4217.95 4200.   4267.18 4615.38 4331.28]",0.6394855770848624,2023-09-08 23:10:00.000000,0
3801,"[4271.79 4025.64 4265.64 4126.67 4340.   4620.   4040.   4594.87 4189.74
 4228.21 4203.59 4268.21 4621.03 4328.72]",0.6394855770848624,2023-09-08 23:10:01.000000,0
3802,"[4272.31 4020.   4258.97 4122.56 4338.46 4622.05 4042.05 4604.62 4197.44
 4228.21 4197.95 4267.18 4618.97 4327.69]",0.6394855770848624,2023-09-08 23:10:02.000000,0
3803,"[4278.46 4023.59 4260.   4126.67 4338.97 4617.95 4042.56 4607.69 4195.9
 4228.72 4198.46 4270.26 4622.05 4335.38]",0.6394855770848624,2023-09-08 23:10:03.000000,0
3804,"[4280.51 4028.21 4264.62 4134.87 4339.49 4614.36 4038.97 4601.54 4192.31
 4228.21 4198.46 4271.79 4620.51 4334.87]",0.6394855770848624,2023-09-08 23:10:04.000000,0
3805,"[4276.41 4025.64 4258.46 4132.31 4340.51 4612.82 4034.87 4596.41 4189.74
 4221.54 4191.79 4268.72 4611.79 4328.72]",0.6394855770848624,2023-09-08 23:10:05.000000,0
3806,"[4272.82 4023.08 4254.36 4124.1  4339.49 4613.33 4033.33 4594.87 4189.74
 4221.03 4192.82 4266.67 4608.72 4326.67]",0.6394855770848624,2023-09-08 23:10:06.000000,0
3807,"[4269.74 4021.54 4255.9  4123.08 4336.92 4616.92 4037.95 4599.49 4192.82
 4224.62 4197.95 4270.26 4611.28 4327.69]",0.6394855770848624,2023-09-08 23:10:07.000000,0
3808,"[4270.77 4018.97 4254.36 4123.59 4336.92 4616.41 4042.05 4603.08 4195.9
 4222.05 4195.9  4267.18 4609.23 4328.72]",0.6394855770848624,2023-09-08 23:10:08.000000,0
3809,"[4271.79 4016.92 4254.36 4120.   4337.44 4616.41 4044.1  4598.46 4192.31
 4217.44 4193.33 4261.03 4605.13 4325.64]",0.6394855770848624,2023-09-08 23:10:09.000000,0
3810,"[4268.21 4018.97 4260.   4119.49 4340.   4625.64 4048.21 4593.85 4189.23
 4218.97 4198.46 4264.62 4610.77 4324.62]",0.6394855770848624,2023-09-08 23:10:10.000000,0
3811,"[4272.82 4022.05 4265.13 4124.1  4345.13 4629.23 4049.74 4597.44 4192.31
 4225.13 4205.64 4272.82 4622.05 4331.28]",0.6394855770848624,2023-09-08 23:10:11.000000,0
3812,"[4280.   4020.   4264.62 4124.1  4343.08 4620.   4045.13 4605.64 4195.38
 4228.21 4206.67 4275.38 4626.67 4335.9 ]",0.6394855770848624,2023-09-08 23:10:12.000000,0
3813,"[4275.38 4014.36 4257.95 4114.36 4333.85 4615.38 4041.03 4602.56 4188.72
 4226.15 4204.62 4270.77 4622.05 4333.85]",0.6394855770848624,2023-09-08 23:10:13.000000,0
3814,"[4269.74 4013.85 4248.72 4107.69 4329.74 4614.87 4040.51 4593.85 4179.49
 4221.54 4200.   4266.67 4617.95 4328.21]",0.6394855770848624,2023-09-08 23:10:14.000000,0
3815,"[4270.26 4015.38 4245.13 4109.23 4330.26 4608.72 4040.   4596.41 4184.1
 4220.   4195.38 4266.67 4615.9  4323.59]",0.6394855770848624,2023-09-08 23:10:15.000000,0
3816,"[4273.33 4014.36 4246.15 4106.67 4329.23 4608.72 4041.03 4602.05 4191.79
 4222.56 4196.41 4266.15 4615.38 4325.64]",0.6394855770848624,2023-09-08 23:10:16.000000,0
3817,"[4275.38 4015.9  4245.64 4105.13 4331.79 4616.41 4047.18 4601.54 4189.74
 4226.15 4200.51 4264.1  4615.9  4330.77]",0.6394855770848624,2023-09-08 23:10:17.000000,0
3818,"[4273.33 4017.95 4246.15 4108.72 4334.36 4619.49 4049.74 4604.1  4193.85
 4225.13 4200.   4260.51 4612.82 4326.15]",0.6394855770848624,2023-09-08 23:10:18.000000,0
3819,"[4269.74 4015.9  4246.15 4108.21 4332.31 4620.   4047.69 4612.31 4204.62
 4224.62 4196.92 4258.46 4609.23 4319.49]",0.6394855770848624,2023-09-08 23:10:19.000000,0
3820,"[4271.28 4018.97 4247.69 4106.15 4333.85 4621.03 4044.62 4608.21 4201.54
 4232.31 4196.41 4258.97 4614.36 4324.62]",0.6394855770848624,2023-09-08 23:10:20.000000,0
3821,"[4275.9  4023.59 4249.23 4108.72 4338.46 4616.92 4043.08 4595.9  4187.18
 4235.9  4198.46 4262.05 4620.   4332.31]",0.6394855770848624,2023-09-08 23:10:21.000000,0
3822,"[4276.41 4019.49 4249.23 4109.74 4337.44 4614.87 4046.67 4592.31 4180.
 4231.28 4200.51 4263.59 4618.46 4331.79]",0.6394855770848624,2023-09-08 23:10:22.000000,0
3823,"[4273.33 4014.36 4249.23 4108.21 4332.82 4617.44 4051.79 4590.77 4177.44
 4225.13 4196.41 4264.1  4613.85 4327.69]",0.6394855770848624,2023-09-08 23:10:23.000000,0
3824,"[4267.69 4014.87 4250.77 4105.64 4330.77 4617.44 4049.23 4590.26 4176.41
 4216.92 4186.15 4259.49 4608.72 4323.08]",0.6394855770848624,2023-09-08 23:10:24.000000,0
3825,"[4265.64 4015.38 4245.64 4104.62 4331.28 4617.44 4044.1  4593.33 4183.59
 4214.87 4180.51 4252.82 4604.1  4318.46]",0.6394855770848624,2023-09-08 23:10:25.000000,0
3826,"[4265.64 4013.85 4237.44 4104.62 4331.79 4619.49 4045.13 4594.36 4188.72
 4219.49 4180.   4251.28 4602.56 4315.38]",0.6394855770848624,2023-09-08 23:10:26.000000,0
3827,"[4265.13 4015.38 4239.49 4104.1  4331.79 4617.44 4049.23 4595.38 4189.74
 4218.97 4180.51 4253.85 4603.59 4320.51]",0.6394855770848624,2023-09-08 23:10:27.000000,0
3828,"[4271.28 4020.51 4247.69 4106.15 4334.36 4616.41 4047.18 4597.95 4193.33
 4219.49 4187.69 4260.51 4611.79 4332.82]",0.6394855770848624,2023-09-08 23:10:28.000000,0
3829,"[4275.9  4023.08 4250.26 4108.72 4336.41 4618.97 4045.13 4597.44 4187.69
 4226.15 4195.9  4269.23 4620.   4338.46]",0.6394855770848624,2023-09-08 23:10:29.000000,0
3830,"[4271.28 4017.95 4247.18 4107.69 4332.82 4618.46 4050.26 4592.31 4172.82
 4224.1  4194.87 4268.72 4616.41 4332.31]",0.6394855770848624,2023-09-08 23:10:30.000000,0
3831,"[4267.69 4013.33 4247.18 4104.62 4331.28 4614.36 4051.79 4589.23 4172.31
 4214.87 4190.77 4264.1  4608.21 4327.69]",0.6394855770848624,2023-09-08 23:10:31.000000,0
3832,"[4269.23 4014.87 4248.21 4104.1  4334.36 4615.38 4049.23 4592.31 4184.1
 4215.38 4193.85 4265.64 4610.26 4333.85]",0.6394855770848624,2023-09-08 23:10:32.000000,0
3833,"[4269.74 4016.41 4248.72 4104.1  4334.87 4617.44 4047.69 4598.46 4191.28
 4228.21 4197.95 4269.74 4617.95 4341.03]",0.6394855770848624,2023-09-08 23:10:33.000000,0
3834,"[4271.79 4019.49 4249.74 4105.64 4333.33 4617.44 4045.13 4604.62 4203.08
 4241.54 4199.49 4271.28 4618.97 4337.44]",0.6394855770848624,2023-09-08 23:10:34.000000,0
3835,"[4274.36 4021.54 4247.18 4106.15 4336.41 4618.97 4047.18 4612.31 4214.36
 4240.51 4198.97 4267.18 4613.85 4331.79]",0.6394855770848624,2023-09-08 23:10:35.000000,0
3836,"[4273.85 4020.   4245.64 4110.26 4338.46 4619.49 4047.18 4609.74 4201.03
 4229.23 4195.38 4258.97 4608.21 4332.82]",0.6394855770848624,2023-09-08 23:10:36.000000,0
3837,"[4275.9  4021.54 4256.41 4116.92 4335.38 4616.41 4042.05 4594.87 4180.
 4220.   4192.31 4260.   4604.62 4336.41]",0.6394855770848624,2023-09-08 23:10:37.000000,0
3838,"[4285.64 4026.15 4266.67 4116.41 4335.38 4617.95 4045.13 4593.33 4185.13
 4220.51 4193.85 4269.74 4606.67 4338.46]",0.6394855770848624,2023-09-08 23:10:38.000000,0
3839,"[4283.08 4024.1  4258.97 4111.28 4338.46 4623.08 4052.31 4601.03 4192.82
 4226.67 4196.41 4269.23 4611.28 4333.85]",0.6394855770848624,2023-09-08 23:10:39.000000,0
3840,"[4268.21 4017.44 4247.18 4108.72 4337.44 4621.54 4046.15 4595.9  4178.46
 4225.64 4194.36 4254.36 4611.28 4324.1 ]",0.6394855770848624,2023-09-08 23:10:40.000000,0
3841,"[4264.1  4012.82 4247.18 4107.18 4332.31 4612.82 4037.44 4585.64 4171.79
 4220.   4190.26 4247.18 4607.18 4322.05]",0.6394855770848624,2023-09-08 23:10:41.000000,0
3842,"[4264.1  4008.72 4247.69 4105.64 4326.15 4606.15 4036.41 4583.59 4175.9
 4215.9  4185.13 4251.28 4603.08 4323.59]",0.6394855770848624,2023-09-08 23:10:42.000000,0
3843,"[4262.05 4010.77 4244.62 4105.13 4328.21 4607.18 4037.44 4583.08 4172.82
 4206.67 4180.   4253.33 4598.46 4322.05]",0.6394855770848624,2023-09-08 23:10:43.000000,0
3844,"[4266.15 4015.9  4246.67 4109.23 4334.87 4612.31 4041.54 4583.08 4173.33
 4202.56 4181.54 4254.36 4597.44 4326.15]",0.6394855770848624,2023-09-08 23:10:44.000000,0
3845,"[4269.74 4016.92 4249.74 4113.85 4338.97 4614.36 4047.69 4591.79 4190.26
 4213.85 4189.23 4257.44 4604.1  4331.79]",0.6394855770848624,2023-09-08 23:10:45.000000,0
3846,"[4269.74 4018.97 4249.74 4114.36 4338.97 4621.54 4053.33 4608.21 4208.21
 4224.1  4192.82 4260.51 4609.74 4332.82]",0.6394855770848624,2023-09-08 23:10:46.000000,0
3847,"[4273.33 4022.05 4250.26 4116.41 4337.95 4628.21 4057.44 4614.87 4205.13
 4225.13 4193.85 4263.59 4610.26 4335.9 ]",0.6394855770848624,2023-09-08 23:10:47.000000,0
3848,"[4278.97 4024.62 4252.31 4119.49 4338.97 4623.08 4054.87 4603.08 4185.64
 4226.67 4196.92 4267.69 4612.31 4340.  ]",0.6394855770848624,2023-09-08 23:10:48.000000,0
3849,"[4277.44 4023.59 4252.31 4118.46 4340.   4615.38 4049.74 4587.69 4175.38
 4224.1  4195.9  4265.64 4614.36 4334.87]",0.6394855770848624,2023-09-08 23:10:49.000000,0
3850,"[4275.38 4023.08 4250.26 4116.41 4338.46 4614.87 4047.18 4583.59 4178.46
 4220.51 4193.85 4261.03 4610.77 4334.36]",0.6394855770848624,2023-09-08 23:10:50.000000,0
3851,"[4277.44 4027.18 4251.28 4117.95 4337.44 4614.87 4045.13 4586.15 4176.92
 4222.56 4198.97 4259.49 4611.28 4342.56]",0.6394855770848624,2023-09-08 23:10:51.000000,0
3852,"[4276.41 4026.67 4252.82 4116.92 4338.46 4613.33 4041.54 4586.67 4175.38
 4222.05 4200.   4258.97 4616.41 4337.44]",0.6394855770848624,2023-09-08 23:10:52.000000,0
3853,"[4264.62 4013.33 4246.15 4105.13 4333.33 4612.82 4037.44 4586.67 4180.
 4212.82 4185.64 4254.36 4606.15 4319.49]",0.6394855770848624,2023-09-08 23:10:53.000000,0
3854,"[4254.87 4002.56 4234.87 4098.97 4327.69 4611.79 4033.85 4588.72 4182.56
 4209.23 4178.97 4245.13 4596.41 4316.41]",0.6394855770848624,2023-09-08 23:10:54.000000,0
3855,"[4258.97 4006.15 4231.28 4100.   4331.28 4614.36 4035.38 4594.36 4193.33
 4220.51 4188.72 4242.56 4606.15 4327.69]",0.6394855770848624,2023-09-08 23:10:55.000000,0
3856,"[4261.03 4008.72 4231.79 4100.   4334.87 4619.49 4040.51 4598.97 4202.05
 4230.77 4193.33 4248.21 4611.79 4328.72]",0.6394855770848624,2023-09-08 23:10:56.000000,0
3857,"[4255.9  4010.26 4231.28 4098.46 4332.31 4618.46 4043.08 4597.95 4189.23
 4224.1  4191.28 4251.28 4606.67 4323.08]",0.6394855770848624,2023-09-08 23:10:57.000000,0
3858,"[4257.95 4014.36 4237.95 4102.05 4329.23 4611.28 4042.56 4593.85 4176.41
 4216.41 4192.31 4254.36 4609.23 4325.13]",0.6394855770848624,2023-09-08 23:10:58.000000,0
3859,"[4265.64 4011.79 4247.18 4105.64 4331.79 4607.69 4042.05 4589.74 4179.49
 4217.44 4191.79 4260.51 4610.26 4331.28]",0.6394855770848624,2023-09-08 23:10:59.000000,0
3860,"[4267.69 4006.67 4249.74 4105.64 4334.36 4611.28 4041.54 4588.72 4182.05
 4216.92 4189.74 4261.03 4605.13 4332.31]",0.6394855770848624,2023-09-08 23:11:00.000000,0
3861,"[4267.18 4010.26 4243.08 4104.1  4332.82 4613.85 4041.03 4592.31 4180.51
 4216.41 4190.77 4255.9  4608.21 4331.79]",0.6394855770848624,2023-09-08 23:11:01.000000,0
3862,"[4269.74 4015.38 4238.97 4102.56 4334.36 4613.85 4043.59 4592.82 4178.46
 4217.44 4192.31 4256.41 4612.82 4332.82]",0.6394855770848624,2023-09-08 23:11:02.000000,0
3863,"[4268.21 4015.9  4241.54 4104.62 4335.9  4615.38 4045.13 4585.13 4173.85
 4212.31 4189.74 4257.44 4607.69 4329.23]",0.6394855770848624,2023-09-08 23:11:03.000000,0
3864,"[4266.15 4016.41 4245.64 4108.21 4334.36 4615.9  4041.54 4586.67 4182.56
 4211.79 4189.23 4256.92 4606.67 4329.74]",0.6394855770848624,2023-09-08 23:11:04.000000,0
3865,"[4275.38 4024.1  4255.38 4116.41 4338.46 4614.87 4045.13 4601.54 4200.
 4227.18 4200.51 4265.64 4618.46 4343.59]",0.6394855770848624,2023-09-08 23:11:05.000000,0
3866,"[4286.67 4031.28 4262.56 4125.13 4345.64 4617.44 4049.74 4606.15 4194.87
 4235.38 4210.26 4275.9  4625.64 4348.72]",0.6326722597311341,2023-09-08 23:11:06.000000,0
3867,"[4282.05 4027.18 4255.9  4120.51 4341.54 4616.41 4044.62 4601.03 4188.72
 4227.69 4205.64 4268.21 4621.03 4337.95]",0.6326722597311341,2023-09-08 23:11:07.000000,0
3868,"[4272.31 4022.56 4245.64 4112.31 4337.44 4611.28 4039.49 4602.05 4200.
 4229.23 4202.56 4257.95 4621.54 4335.9 ]",0.6326722597311341,2023-09-08 23:11:08.000000,0
3869,"[4274.87 4029.23 4247.18 4114.36 4343.08 4615.38 4040.51 4603.08 4201.54
 4238.97 4208.72 4263.08 4628.21 4346.15]",0.6326722597311341,2023-09-08 23:11:09.000000,0
3870,"[4277.44 4033.85 4253.85 4117.95 4345.13 4621.03 4044.62 4598.97 4190.77
 4235.38 4207.18 4265.13 4625.64 4343.59]",0.6326722597311341,2023-09-08 23:11:10.000000,0
3871,"[4275.38 4029.23 4258.46 4118.97 4341.54 4619.49 4050.26 4601.54 4197.44
 4228.21 4199.49 4258.46 4618.46 4335.38]",0.6326722597311341,2023-09-08 23:11:11.000000,0
3872,"[4278.97 4027.18 4264.1  4123.08 4343.08 4618.46 4053.33 4607.18 4207.69
 4232.31 4201.54 4264.62 4618.97 4342.05]",0.6326722597311341,2023-09-08 23:11:12.000000,0
3873,"[4280.51 4027.69 4264.62 4121.03 4342.56 4617.95 4051.28 4601.54 4194.36
 4232.82 4205.64 4273.85 4622.56 4349.74]",0.6326722597311341,2023-09-08 23:11:13.000000,0
3874,"[4278.46 4025.64 4260.51 4115.38 4334.87 4616.41 4048.21 4594.87 4184.1
 4225.64 4205.64 4270.77 4622.05 4346.67]",0.6326722597311341,2023-09-08 23:11:14.000000,0
3875,"[4283.59 4025.13 4264.1  4118.46 4334.87 4616.41 4046.15 4597.44 4189.74
 4227.69 4208.21 4272.82 4624.1  4348.72]",0.6326722597311341,2023-09-08 23:11:15.000000,0
3876,"[4289.23 4028.72 4270.77 4122.56 4340.   4616.92 4045.64 4604.62 4197.44
 4233.85 4211.79 4283.08 4630.77 4355.38]",0.6394855770848624,2023-09-08 23:11:16.000000,0
3877,"[4285.13 4026.15 4269.23 4118.97 4336.41 4616.41 4043.08 4609.23 4207.69
 4235.38 4211.79 4283.08 4629.74 4348.72]",0.6394855770848624,2023-09-08 23:11:17.000000,0
3878,"[4277.95 4018.97 4262.05 4114.36 4331.28 4616.41 4041.54 4612.82 4214.36
 4235.9  4207.69 4277.44 4620.51 4338.97]",0.6394855770848624,2023-09-08 23:11:18.000000,0
3879,"[4272.31 4016.41 4259.49 4111.28 4331.79 4618.46 4046.15 4615.9  4207.18
 4232.31 4200.   4270.26 4613.33 4336.92]",0.6394855770848624,2023-09-08 23:11:19.000000,0
3880,"[4268.72 4018.46 4262.05 4114.36 4332.82 4617.44 4046.67 4612.31 4198.46
 4225.64 4192.82 4260.51 4607.18 4333.85]",0.6394855770848624,2023-09-08 23:11:20.000000,0
3881,"[4272.82 4018.46 4261.54 4119.49 4335.9  4613.33 4042.05 4601.54 4192.82
 4222.56 4191.28 4258.46 4603.59 4332.31]",0.6394855770848624,2023-09-08 23:11:21.000000,0
3882,"[4272.31 4018.97 4254.87 4116.92 4342.05 4615.38 4044.62 4592.31 4183.08
 4219.49 4190.26 4262.56 4603.59 4332.31]",0.6394855770848624,2023-09-08 23:11:22.000000,0
3883,"[4264.1  4023.08 4246.67 4114.36 4344.1  4623.59 4049.74 4596.92 4185.64
 4216.92 4189.74 4260.51 4603.59 4328.72]",0.6394855770848624,2023-09-08 23:11:23.000000,0
3884,"[4264.1  4023.08 4246.15 4118.46 4343.59 4623.59 4044.62 4603.59 4197.95
 4222.56 4193.33 4259.49 4609.23 4334.36]",0.6394855770848624,2023-09-08 23:11:24.000000,0
3885,"[4275.38 4024.1  4254.36 4123.08 4345.13 4616.92 4037.95 4599.49 4196.92
 4227.18 4200.51 4264.1  4620.51 4344.62]",0.6394855770848624,2023-09-08 23:11:25.000000,0
3886,"[4277.95 4025.64 4260.51 4122.56 4342.56 4616.92 4036.92 4595.9  4185.64
 4216.92 4196.41 4264.62 4614.36 4335.9 ]",0.6394855770848624,2023-09-08 23:11:26.000000,0
3887,"[4268.72 4022.56 4262.05 4120.   4336.92 4619.49 4036.92 4597.95 4190.26
 4213.85 4185.64 4263.59 4602.56 4330.26]",0.6394855770848624,2023-09-08 23:11:27.000000,0
3888,"[4270.26 4025.13 4263.59 4125.64 4340.   4616.92 4035.38 4603.59 4209.23
 4230.26 4193.85 4269.23 4614.87 4347.18]",0.6394855770848624,2023-09-08 23:11:28.000000,0
